epoch,train_loss,train_acc@1,train_acc@5,test_loss,test_acc@1,test_acc@5
35,2.102847540740967,29.060000000000002,79.818,2.109455014419556,28.64,79.17999999999999
36,2.104913787841797,28.793999999999997,79.636,2.112211078643799,28.32,79.10000000000001
37,2.103992382354736,28.926000000000002,79.584,2.107629156112671,28.199999999999996,80.07
38,2.1036337448883056,29.018,79.708,2.110674242401123,28.42,78.92
39,2.103600307846069,29.008,79.7,2.111068928527832,27.46,80.11
40,2.1036853691864015,28.78,79.814,2.1034712074279787,28.95,80.10000000000001
41,2.1041672097015383,28.918,79.562,2.115771506500244,28.37,78.59
42,2.101248731689453,29.164,79.896,2.1011472152709962,29.459999999999997,80.02
43,2.1008651802825926,29.343999999999998,79.944,2.116354161453247,27.37,78.62
44,2.099883737945557,29.221999999999998,80.12599999999999,2.1075705017089845,28.12,79.73
45,2.099473843002319,29.608,80.164,2.1133073238372804,27.950000000000003,78.52
46,2.099386030654907,29.171999999999997,80.182,2.1085764259338378,28.77,78.97999999999999
47,2.0997054975128173,29.53,80.134,2.121309736251831,27.200000000000003,77.58
48,2.1005064237976074,29.243999999999996,80.188,2.104478953933716,28.53,80.25999999999999
49,2.099529578552246,29.322,80.166,2.1077717197418213,28.71,78.92
50,2.0989097216796875,29.426000000000002,80.264,2.11024587020874,28.23,78.89
51,2.0960989754486086,29.698,80.482,2.101416784286499,29.12,79.52
52,2.0956583512878417,29.736,80.488,2.10576512260437,28.810000000000002,79.71000000000001
53,2.099779063796997,29.406,80.04599999999999,2.107747123336792,28.67,79.34
54,2.097813878707886,29.514000000000003,80.456,2.1176730026245116,27.43,78.14
55,2.098071070404053,29.69,80.404,2.115972787857056,27.779999999999998,77.64999999999999
56,2.094930166091919,29.714000000000002,80.83,2.1108615409851073,28.310000000000002,78.97
57,2.0976592588043212,29.522,80.246,2.1070879173278807,28.360000000000003,79.61
58,2.0998590990448,29.498,80.022,2.1129960151672362,28.08,78.99000000000001
59,2.0954089278411865,30.081999999999997,80.69800000000001,2.1011474494934084,29.25,79.89
60,2.0948034243774414,29.902,80.67,2.109848666381836,28.68,78.9
61,2.0957974391937255,29.842000000000002,80.542,2.094642152786255,29.759999999999998,80.5
62,2.0965579623413086,29.733999999999998,80.322,2.103228446960449,28.48,79.86
63,2.097095495223999,29.658,80.342,2.1034652061462404,29.15,79.69000000000001
64,2.0939920227050783,30.192000000000004,80.612,2.1074896087646486,28.549999999999997,79.27
65,2.0958094954681394,29.614,80.682,2.104701230239868,29.32,79.63
66,2.0967804021453857,29.814,80.362,2.0984153564453125,30.049999999999997,80.01
67,2.0963983197021485,29.79,80.444,2.1020015129089353,29.25,80.41
68,2.094964332275391,29.805999999999997,80.794,2.1076025329589845,28.48,79.46
69,2.096245690307617,29.924,80.34599999999999,2.1163909214019774,27.250000000000004,79.02
70,2.0931319672393798,30.186,80.69800000000001,2.109709330749512,28.89,78.89
71,2.093950196304321,29.962,80.664,2.1196010730743406,26.27,78.35
72,2.093541658477783,29.868,80.738,2.0991652503967284,29.21,80.45
73,2.0916123791503907,30.48,80.774,2.1124309104919434,27.26,79.73
74,2.0947454467773436,30.052,80.438,2.101397329711914,29.28,79.95
75,2.09471472114563,29.792,80.742,2.113547738265991,27.18,79.39
76,2.0933716381072998,30.028,80.676,2.1026748992919924,29.060000000000002,79.71000000000001
77,2.0940908238220213,29.983999999999998,80.704,2.1242913745880125,27.36,77.4
78,2.0939345874023436,30.15,80.84599999999999,2.1159961154937745,26.950000000000003,79.78
79,2.0922589936828615,29.986,80.822,2.1069494857788085,29.080000000000002,79.46
80,2.092530220336914,30.049999999999997,80.632,2.105069063949585,28.42,79.53
81,2.0938043962097166,30.124000000000002,80.57600000000001,2.105202311706543,28.58,79.85
82,2.0918090029144287,30.208000000000002,80.664,2.1003480922698974,29.439999999999998,80.15
83,2.0913050126647947,30.242,81.104,2.113988949584961,27.810000000000002,78.92
84,2.0944076204681394,29.770000000000003,80.624,2.1065098278045653,28.599999999999998,79.71000000000001
85,2.0912942192077635,30.248,80.83,2.108631596374512,27.99,79.19
86,2.0933058393096924,29.880000000000003,80.744,2.1163878913879395,27.950000000000003,78.73
87,2.0938684060668944,30.226,80.388,2.10930083732605,28.96,79.62
88,2.0930829025268554,30.03,80.96600000000001,2.1075043571472167,28.849999999999998,79.61
89,2.091737442855835,30.131999999999998,80.868,2.1004036949157716,29.459999999999997,79.36
90,2.09055805770874,30.209999999999997,81.006,2.105313341522217,29.81,79.35
91,2.0916364976501467,30.176,80.904,2.099036283493042,29.73,79.75
92,2.0906784294128418,30.415999999999997,81.03,2.103729744338989,28.78,79.61
93,2.0903519639587405,30.456,80.94200000000001,2.099841757583618,29.099999999999998,80.51
94,2.0903794927215578,30.252000000000002,81.03200000000001,2.103548733139038,28.84,79.78
95,2.0906188263702394,30.218,81.144,2.0985544807434082,29.79,80.03
96,2.089321400680542,30.5,81.006,2.099338528060913,29.049999999999997,80.24
97,2.0893570737457274,30.520000000000003,81.282,2.101407703399658,29.32,80.52
98,2.0903703356170653,30.503999999999998,80.824,2.1058906906127928,29.12,79.86
99,2.0907186016082764,30.164,81.122,2.1026863765716555,29.270000000000003,79.78
100,2.0895011032104494,30.39,81.124,2.101652604293823,29.099999999999998,79.65
